CustomerID,Gender,Age,MaritalStatus,Education,Income,Spent,CampaignChannel,CampaignType,Response,JoinDate,LastPurchaseDate
C1451,Female,40,Married,Bachelor,76620,7598,Social Media,Discount,0,2020-10-15,2021-06-15
C1452,Female,39,Single,Bachelor,77581,17328,Web Ads,Loyalty Program,0,2022-02-16,2023-01-09
C1453,Female,22,Single,Bachelor,67958,9327,Web Ads,New Product,0,2022-01-21,2022-04-14
C1454,Female,70,Single,High School,37268,2192,Social Media,Discount,0,2020-06-04,2021-03-11
C1455,Male,41,Divorced,High School,58182,5755,Email,Discount,1,2020-06-21,2021-05-05
C1456,Female,66,Married,High School,81577,16569,Web Ads,Discount,0,2022-12-27,2023-05-05
C1457,Female,23,Married,High School,51513,3287,Email,Discount,0,2019-05-25,2019-07-08
C1458,Female,47,Single,Master,77763,6180,Social Media,New Product,0,2021-12-27,2022-07-31
C1459,Male,31,Married,High School,60826,11486,Social Media,Discount,0,2020-11-30,2021-09-05
C1460,Female,57,Single,Bachelor,70687,16153,Social Media,Discount,0,2019-05-11,2019-08-21
C1461,Male,70,Single,Bachelor,53817,9511,Phone,New Product,0,2021-01-02,2021-07-07
C1462,Female,55,Single,Master,61265,5786,Web Ads,Discount,0,2022-07-28,2023-05-07
C1463,Male,66,Married,Master,66550,4038,Phone,Loyalty Program,0,2020-05-27,2020-12-01
C1464,Female,60,Married,Master,43751,7570,Email,New Product,0,2020-10-01,2021-02-16
C1465,Female,24,Married,High School,64108,3813,Social Media,New Product,0,2019-01-01,2019-05-15
C1466,Male,32,Single,Bachelor,20000,3450,Phone,Newsletter,1,2020-03-07,2020-04-12
C1467,Female,42,Married,Master,50977,4848,Social Media,Discount,0,2020-01-26,2020-04-08
C1468,Male,69,Married,High School,68158,15739,Web Ads,New Product,0,2022-07-13,2022-09-20
C1469,Female,49,Single,Bachelor,76803,11137,Web Ads,Discount,0,2020-02-03,2020-09-18
C1470,Female,56,Married,Master,67091,6359,Social Media,Newsletter,0,2021-03-18,2021-10-30
C1471,Female,44,Married,Bachelor,39145,8636,Email,Loyalty Program,0,2022-07-03,2022-12-28
C1472,Female,67,Married,High School,75492,7610,Phone,Discount,0,2020-01-30,2020-07-06
C1473,Female,46,Married,High School,42912,4776,Web Ads,Loyalty Program,0,2021-08-09,2022-05-15
C1474,Male,70,Married,Bachelor,69212,15009,Social Media,Discount,0,2019-06-23,2019-10-26
C1475,Male,33,Single,High School,43412,4851,Web Ads,Newsletter,0,2021-12-04,2022-08-15
C1476,Female,67,Married,Bachelor,48401,6390,Social Media,Discount,0,2021-05-04,2021-10-08
C1477,Female,66,Single,Master,45654,5457,Social Media,Loyalty Program,0,2022-03-10,2022-06-19
C1478,Female,55,Single,High School,62084,4549,Social Media,Discount,0,2020-06-22,2020-09-24
C1479,Female,58,Single,Master,57066,3297,Phone,New Product,0,2021-01-14,2021-04-20
C1480,Male,35,Married,Bachelor,67633,13182,Web Ads,Newsletter,0,2020-12-21,2021-04-29
C1481,Female,41,Married,High School,59720,10691,Email,Newsletter,0,2019-02-19,2020-02-03
C1482,Male,40,Single,Master,37231,3964,Email,Discount,0,2021-12-20,2022-01-22
C1483,Female,40,Married,Master,64137,6998,Phone,New Product,0,2019-08-31,2019-12-07
C1484,Male,27,Divorced,Bachelor,33567,8022,Email,Discount,0,2022-07-16,2022-08-31
C1485,Male,68,Single,Master,46742,11570,Social Media,New Product,0,2022-03-09,2023-02-23
C1486,Male,35,Single,Master,54541,7891,Email,Discount,1,2022-03-26,2022-12-31
C1487,Male,50,Married,Master,53501,11261,Email,Discount,0,2020-08-19,2020-09-09
C1488,Female,61,Single,Bachelor,35288,6963,Phone,New Product,0,2019-10-03,2020-01-15
C1489,Male,29,Married,Master,80567,8819,Phone,Discount,1,2021-11-20,2021-12-30
C1490,Male,51,Single,PhD,84720,5228,Email,New Product,0,2019-01-08,2020-01-02
C1491,Male,53,Married,Master,93761,7361,Email,Discount,0,2020-12-15,2021-08-14
C1492,Male,28,Married,High School,77214,16806,Email,Discount,0,2019-02-02,2020-01-17
C1493,Male,36,Married,Bachelor,54068,10610,Social Media,Loyalty Program,0,2021-03-20,2022-02-20
C1494,Male,30,Married,Bachelor,53809,9839,Email,Discount,0,2023-01-15,2023-11-20
C1495,Female,51,Married,High School,52981,4033,Social Media,Discount,0,2023-01-12,2023-11-03
C1496,Female,29,Married,PhD,89784,15980,Phone,New Product,0,2021-07-16,2021-08-29
C1497,Female,41,Married,High School,58266,11911,Phone,New Product,0,2021-05-11,2021-06-10
C1498,Female,36,Single,High School,79038,17555,Email,Loyalty Program,0,2019-02-06,2019-06-06
C1499,Male,23,Married,Master,77871,4099,Phone,Discount,0,2019-02-03,2019-12-28
C1500,Female,67,Single,Bachelor,62843,11745,Web Ads,Discount,0,2020-03-30,2021-03-22
C1501,Female,66,Married,High School,38225,2057,Social Media,Newsletter,0,2020-03-19,2020-08-20
C1502,Female,44,Single,Bachelor,58591,11212,Social Media,Newsletter,1,2022-06-14,2022-07-05
C1503,Male,40,Married,Bachelor,62204,11017,Social Media,Discount,1,2019-07-31,2020-04-09
C1504,Male,56,Single,High School,79168,6307,Email,New Product,0,2022-03-09,2022-08-11
C1505,Male,57,Married,PhD,60291,12252,Phone,Discount,0,2020-12-02,2021-08-07
C1506,Male,68,Married,Bachelor,41870,2665,Web Ads,Discount,0,2020-08-30,2020-12-09
C1507,Female,20,Single,Bachelor,74818,16106,Social Media,Discount,0,2021-09-08,2022-07-30
C1508,Female,44,Married,Bachelor,56586,5793,Phone,New Product,0,2019-12-27,2020-11-23
C1509,Female,70,Single,Bachelor,21821,4097,Phone,Discount,0,2019-10-31,2020-03-03
C1510,Female,55,Married,High School,64874,15228,Email,Newsletter,0,2019-10-23,2019-11-16
C1511,Female,36,Married,High School,67511,7963,Email,New Product,0,2019-06-01,2020-03-08
C1512,Female,60,Single,Bachelor,47355,7130,Web Ads,Discount,0,2022-05-31,2022-07-01
C1513,Female,43,Divorced,Master,57119,8146,Web Ads,Loyalty Program,0,2022-05-04,2022-09-08
C1514,Male,21,Single,High School,69865,5695,Phone,Discount,0,2020-08-22,2020-12-04
C1515,Male,59,Single,Bachelor,64976,10920,Web Ads,New Product,0,2022-08-15,2023-05-08
C1516,Male,34,Divorced,Master,36560,7260,Social Media,Discount,0,2019-07-30,2020-07-04
C1517,Female,51,Single,High School,78803,18390,Email,Discount,0,2019-08-20,2020-05-17
C1518,Female,58,Divorced,High School,85594,18844,Social Media,Discount,0,2021-05-19,2021-08-23
C1519,Male,25,Divorced,Bachelor,52347,7956,Email,Discount,0,2020-11-25,2021-10-18
C1520,Female,20,Single,Bachelor,31351,6075,Web Ads,Discount,0,2020-01-02,2020-03-09
C1521,Male,66,Married,High School,71566,15040,Web Ads,Discount,0,2020-04-25,2020-12-20
C1522,Female,42,Single,Bachelor,49903,7420,Web Ads,Newsletter,0,2020-07-25,2020-11-19
C1523,Male,58,Married,Bachelor,68031,4972,Social Media,Discount,0,2022-04-17,2022-05-15
C1524,Male,36,Single,Bachelor,93032,12799,Email,Discount,0,2021-07-18,2021-12-15
C1525,Female,53,Single,High School,36805,8041,Email,Newsletter,0,2021-11-05,2022-04-23
C1526,Male,60,Single,Bachelor,48050,8136,Social Media,New Product,0,2020-04-10,2020-07-28
C1527,Male,48,Married,Master,57082,11124,Phone,New Product,0,2022-11-26,2023-08-27
C1528,Male,28,Divorced,Master,79375,6909,Social Media,Discount,0,2019-10-21,2020-06-24
C1529,Female,32,Married,Master,113334,27525,Web Ads,Loyalty Program,0,2019-06-20,2020-02-22
C1530,Female,25,Married,Bachelor,63706,8333,Web Ads,Discount,0,2021-11-21,2022-01-18
C1531,Male,25,Married,Bachelor,35516,6418,Email,Loyalty Program,0,2019-09-20,2020-03-12
C1532,Female,39,Married,Bachelor,54817,2947,Email,Newsletter,0,2022-05-23,2023-03-15
C1533,Female,22,Single,High School,48377,3650,Phone,New Product,1,2020-07-11,2020-09-17
C1534,Male,36,Married,High School,70823,14618,Email,Discount,0,2019-07-08,2020-01-16
C1535,Male,68,Divorced,Bachelor,65653,15992,Phone,New Product,0,2021-02-24,2021-07-30
C1536,Male,31,Single,High School,44372,5058,Social Media,New Product,0,2020-08-05,2021-06-11
C1537,Male,67,Married,High School,47497,2728,Email,New Product,0,2021-09-28,2022-01-11
C1538,Female,66,Married,PhD,54599,6670,Social Media,New Product,0,2020-08-22,2020-10-13
C1539,Male,64,Divorced,High School,56409,3017,Social Media,Loyalty Program,0,2021-04-25,2022-04-23
C1540,Female,20,Married,High School,59367,5252,Web Ads,New Product,0,2022-07-08,2023-03-31
C1541,Female,36,Single,High School,60733,12176,Email,Newsletter,0,2022-04-20,2022-11-28
C1542,Male,22,Single,Bachelor,78522,18642,Web Ads,Loyalty Program,0,2019-12-08,2020-06-23
C1543,Female,45,Single,Bachelor,54056,3648,Phone,Discount,0,2021-08-11,2021-12-29
C1544,Male,34,Married,Bachelor,51846,8377,Phone,Loyalty Program,0,2019-01-22,2020-01-13
C1545,Female,55,Single,Bachelor,39918,4022,Email,Discount,0,2022-01-02,2022-11-07
C1546,Female,51,Married,Master,56642,4407,Social Media,Loyalty Program,0,2019-06-15,2020-04-08
C1547,Female,51,Single,Master,63842,5988,Social Media,Discount,0,2019-08-22,2020-01-15
C1548,Female,23,Single,PhD,34138,5651,Social Media,New Product,0,2022-10-30,2022-12-08
C1549,Male,37,Married,Master,54863,3457,Phone,Loyalty Program,1,2022-12-27,2023-05-31
C1550,Female,68,Married,Bachelor,77404,10592,Social Media,Discount,0,2020-10-02,2021-08-19
C1551,Female,38,Single,High School,69724,5371,Web Ads,Loyalty Program,1,2022-09-19,2023-01-11
C1552,Female,62,Married,High School,65601,6857,Email,New Product,0,2020-08-29,2021-06-21
C1553,Female,54,Married,High School,69318,6110,Web Ads,Discount,0,2020-06-23,2021-01-09
C1554,Female,59,Single,Bachelor,51394,11645,Email,New Product,0,2021-11-24,2022-05-30
C1555,Male,33,Single,Master,49396,9464,Web Ads,Newsletter,0,2023-01-07,2023-12-27
C1556,Male,52,Married,Bachelor,79078,17689,Web Ads,Discount,0,2022-06-08,2023-02-11
C1557,Female,33,Married,High School,72429,9176,Social Media,Loyalty Program,0,2019-11-14,2019-11-24
C1558,Male,53,Single,Bachelor,48805,5499,Social Media,Loyalty Program,0,2019-12-09,2020-04-06
C1559,Female,23,Married,Master,31819,4012,Phone,Newsletter,0,2022-12-24,2023-12-06
C1560,Female,43,Divorced,Bachelor,49117,2638,Email,Loyalty Program,0,2021-09-05,2022-06-16
C1561,Male,48,Married,Master,68153,13285,Social Media,New Product,0,2020-09-28,2021-05-29
C1562,Male,38,Married,Master,50126,6012,Social Media,Newsletter,0,2023-01-29,2023-04-12
C1563,Female,25,Married,Master,64951,7317,Web Ads,Loyalty Program,0,2019-03-20,2019-11-28
C1564,Male,52,Divorced,Master,81296,13790,Web Ads,Loyalty Program,0,2021-06-11,2021-08-12
C1565,Female,68,Married,Master,58604,8043,Phone,Discount,0,2020-07-26,2021-04-23
C1566,Male,59,Married,High School,63509,15633,Phone,Discount,0,2020-03-24,2020-04-19
C1567,Female,38,Married,High School,70273,8520,Phone,New Product,0,2019-10-09,2020-08-15
C1568,Male,20,Married,Bachelor,43768,7562,Social Media,New Product,0,2020-11-05,2021-07-06
C1569,Female,24,Single,High School,48404,5437,Social Media,Discount,0,2019-02-26,2019-05-19
C1570,Female,46,Married,PhD,70892,17589,Social Media,Discount,0,2019-07-10,2019-10-18
C1571,Female,35,Married,High School,60554,8418,Web Ads,New Product,0,2020-10-05,2020-10-20
C1572,Male,25,Married,Master,61826,10932,Phone,Discount,0,2023-01-26,2023-08-21
C1573,Female,59,Married,Bachelor,60499,4558,Social Media,Discount,0,2019-02-11,2019-09-04
C1574,Female,32,Married,Bachelor,74674,14681,Phone,Discount,0,2022-04-11,2023-02-10
C1575,Male,67,Single,Master,66535,6909,Social Media,Loyalty Program,0,2020-11-09,2021-10-31
C1576,Male,54,Married,Bachelor,66732,9323,Phone,New Product,0,2022-06-27,2023-05-24
C1577,Male,38,Married,Bachelor,78332,17752,Social Media,Discount,0,2020-05-16,2020-10-09
C1578,Female,31,Single,High School,84098,20529,Email,Discount,1,2022-05-01,2023-02-01
C1579,Female,35,Single,Bachelor,93653,12635,Social Media,New Product,0,2021-02-28,2021-07-03
C1580,Female,62,Divorced,High School,51314,11133,Phone,Loyalty Program,0,2021-01-19,2021-03-12
C1581,Male,29,Single,Bachelor,97041,5887,Social Media,Loyalty Program,0,2021-01-11,2021-09-08
C1582,Male,44,Single,Bachelor,43548,9559,Social Media,Discount,0,2019-06-14,2019-08-20
C1583,Female,39,Divorced,Master,89028,15660,Phone,New Product,0,2021-01-24,2021-08-27
C1584,Female,50,Married,Master,50490,7459,Phone,Newsletter,0,2019-03-31,2020-01-28
C1585,Female,23,Married,Bachelor,58965,13443,Web Ads,Discount,1,2021-09-13,2021-12-25
C1586,Male,63,Married,Bachelor,60278,13204,Social Media,New Product,0,2021-12-17,2022-01-31
C1587,Female,42,Single,Master,46995,5140,Web Ads,Discount,0,2022-07-10,2023-03-06
C1588,Male,21,Married,Bachelor,61300,12768,Social Media,Discount,0,2020-10-09,2021-06-02
C1589,Male,41,Married,Bachelor,47769,3338,Phone,Discount,0,2021-01-19,2021-07-30
C1590,Female,70,Married,Bachelor,41475,8898,Phone,New Product,0,2021-03-29,2021-12-25
C1591,Female,56,Married,Master,59419,10997,Email,Discount,0,2019-08-31,2020-01-18
C1592,Female,27,Married,Bachelor,83848,5665,Email,Discount,0,2020-10-24,2021-01-06
C1593,Male,26,Married,Bachelor,56189,10485,Phone,Discount,0,2021-05-07,2021-11-18
C1594,Male,33,Married,Bachelor,74115,12310,Social Media,Discount,0,2019-08-07,2019-12-11
C1595,Female,22,Married,Bachelor,47315,7991,Phone,New Product,1,2019-01-09,2019-07-23
C1596,Female,69,Married,High School,40747,4407,Social Media,Discount,0,2020-03-05,2020-12-13
C1597,Male,35,Married,Bachelor,66807,6901,Social Media,Discount,0,2019-01-13,2019-06-22
C1598,Male,38,Married,Master,86334,17483,Email,Loyalty Program,0,2021-06-25,2022-06-21
C1599,Male,70,Married,PhD,63134,6399,Phone,New Product,0,2021-08-27,2022-02-03
C1600,Female,37,Married,Bachelor,72399,10081,Email,New Product,1,2022-06-02,2022-07-17
C1601,Male,35,Married,Bachelor,82426,15575,Phone,Discount,0,2020-11-20,2021-10-21
C1602,Male,27,Married,High School,59452,3919,Social Media,New Product,0,2021-12-26,2022-04-09
C1603,Male,52,Divorced,Master,57719,9749,Phone,Discount,0,2020-11-07,2021-03-30
C1604,Male,68,Married,Master,67081,11261,Email,Discount,0,2019-07-03,2019-12-21
C1605,Male,31,Married,High School,69750,13032,Email,Loyalty Program,0,2021-10-01,2021-11-23
C1606,Female,30,Married,High School,39015,4837,Phone,Newsletter,0,2019-07-27,2020-05-31
C1607,Male,24,Divorced,Master,64435,9007,Social Media,New Product,0,2020-06-11,2021-03-30
C1608,Female,46,Married,Bachelor,59989,6958,Email,Discount,0,2022-08-16,2023-04-22
C1609,Male,31,Married,Bachelor,48157,10191,Web Ads,Newsletter,0,2021-03-28,2021-05-28
C1610,Female,36,Married,High School,58952,4487,Email,Discount,1,2021-09-29,2022-07-16
C1611,Female,25,Married,High School,42520,10314,Social Media,Newsletter,1,2022-06-18,2022-09-09
C1612,Female,52,Single,Bachelor,37336,6607,Email,Discount,0,2020-03-30,2021-01-28
C1613,Female,24,Married,Master,61002,13870,Social Media,Discount,0,2021-06-20,2022-02-22
C1614,Male,47,Divorced,Bachelor,73531,9944,Social Media,New Product,0,2019-09-01,2020-02-24
C1615,Male,33,Married,Bachelor,54790,6380,Email,Newsletter,0,2021-02-09,2021-07-08
C1616,Female,24,Married,High School,45589,10492,Phone,Newsletter,1,2019-08-26,2020-01-21
C1617,Female,52,Divorced,Bachelor,47920,3343,Social Media,New Product,0,2022-06-23,2023-02-22
C1618,Female,69,Married,High School,68234,5009,Phone,Loyalty Program,0,2019-12-11,2019-12-23
C1619,Female,67,Married,Bachelor,85010,9339,Email,New Product,1,2019-11-06,2020-07-28
C1620,Female,60,Married,Master,71556,17313,Social Media,Loyalty Program,0,2022-07-31,2023-05-14
C1621,Female,38,Married,High School,79511,14042,Email,Loyalty Program,0,2019-02-07,2019-02-20
C1622,Male,41,Single,High School,44285,7122,Phone,Discount,0,2019-02-01,2019-11-07
C1623,Female,24,Married,High School,58891,11252,Social Media,Discount,0,2022-06-20,2023-01-27
C1624,Female,21,Married,Bachelor,75280,10049,Web Ads,Newsletter,0,2019-10-19,2020-05-31
C1625,Male,49,Single,Master,39012,7865,Social Media,Newsletter,0,2019-10-19,2020-07-24
C1626,Female,66,Married,High School,50124,6448,Phone,Discount,0,2021-01-27,2021-02-21
C1627,Male,58,Married,Master,74130,15958,Social Media,Discount,0,2022-11-06,2023-01-18
C1628,Female,23,Single,High School,63876,6608,Email,Newsletter,0,2020-07-31,2021-04-05
C1629,Male,52,Married,Master,45523,4803,Email,New Product,0,2022-03-07,2022-04-01
C1630,Female,32,Single,Bachelor,35537,5489,Social Media,New Product,0,2022-05-08,2022-07-08
C1631,Female,39,Married,Bachelor,80059,10900,Social Media,Discount,0,2022-09-20,2022-10-18
C1632,Male,26,Married,Bachelor,29199,5244,Email,Newsletter,0,2020-08-27,2021-07-27
C1633,Female,34,Married,Bachelor,69485,8536,Phone,Discount,1,2020-03-22,2020-07-02
C1634,Female,42,Single,Master,52004,4998,Social Media,Discount,0,2022-10-03,2023-06-30
C1635,Female,33,Single,Master,75706,10898,Social Media,Discount,1,2019-10-05,2020-08-07
C1636,Male,42,Single,Bachelor,44367,7195,Email,Newsletter,0,2021-09-20,2021-10-16
C1637,Male,38,Married,High School,99221,7790,Social Media,Loyalty Program,0,2020-06-15,2020-10-13
C1638,Male,48,Single,High School,66034,10654,Email,Loyalty Program,0,2022-11-23,2023-10-26
C1639,Female,39,Married,Master,68506,7799,Email,Discount,0,2022-11-15,2023-02-26
C1640,Female,48,Single,Bachelor,48404,6219,Phone,Newsletter,0,2021-09-10,2021-09-29
C1641,Female,43,Married,Bachelor,57999,6139,Social Media,Loyalty Program,0,2020-08-24,2021-04-02
C1642,Female,37,Single,Bachelor,58388,13796,Social Media,Loyalty Program,0,2020-07-15,2021-03-18
C1643,Female,29,Single,Master,86941,16229,Email,Newsletter,0,2021-10-30,2022-07-20
C1644,Female,60,Married,Bachelor,66008,6765,Social Media,Discount,1,2020-08-13,2020-09-07
C1645,Male,27,Single,Master,68157,12200,Email,New Product,0,2019-02-28,2019-07-31
C1646,Female,45,Single,Master,67989,14938,Social Media,Newsletter,1,2022-01-16,2022-03-08
C1647,Male,48,Married,Bachelor,69429,9048,Social Media,Loyalty Program,0,2020-04-03,2020-04-15
C1648,Female,29,Married,High School,39158,8457,Social Media,New Product,0,2019-04-14,2019-09-26
C1649,Female,36,Married,Master,90739,7339,Web Ads,Discount,0,2021-04-10,2021-10-09
C1650,Female,21,Single,Bachelor,46837,10049,Social Media,Loyalty Program,1,2021-02-27,2021-04-01
C1651,Male,25,Married,Master,59423,9392,Social Media,New Product,0,2019-04-14,2020-01-23
C1652,Male,24,Single,High School,82972,7848,Social Media,Discount,0,2022-07-01,2022-09-23
C1653,Male,47,Single,High School,89019,11699,Email,Newsletter,0,2021-01-11,2021-03-01
C1654,Male,60,Married,Master,72089,17849,Web Ads,Discount,0,2022-09-20,2023-07-28
C1655,Male,24,Married,Bachelor,52429,10837,Social Media,Discount,0,2023-01-26,2023-03-16
C1656,Female,37,Single,Bachelor,61916,10217,Email,Loyalty Program,0,2019-10-28,2020-01-07
C1657,Female,45,Married,Master,62504,4564,Phone,New Product,0,2020-10-15,2021-06-19
C1658,Male,39,Single,Bachelor,63035,8419,Email,Discount,0,2020-07-08,2021-03-19
C1659,Male,60,Married,Bachelor,41549,4263,Web Ads,Discount,1,2020-09-19,2020-10-16
C1660,Male,68,Single,High School,78901,5065,Web Ads,Discount,0,2022-09-26,2023-02-22
C1661,Female,46,Single,Master,62018,9826,Social Media,Discount,0,2022-01-12,2022-04-13
C1662,Female,68,Married,Master,49166,11201,Email,Discount,1,2021-07-17,2022-01-31
C1663,Female,31,Married,High School,52524,9723,Email,Discount,0,2022-07-06,2022-10-31
C1664,Female,26,Married,Master,64047,6400,Email,Discount,0,2019-12-26,2020-08-25
C1665,Female,22,Single,Master,38956,6416,Email,New Product,0,2019-03-28,2019-12-30
C1666,Female,29,Single,Bachelor,73176,17463,Social Media,Newsletter,0,2020-03-03,2020-06-24
C1667,Male,53,Married,Bachelor,63520,12359,Web Ads,New Product,0,2020-01-02,2020-05-24
C1668,Female,44,Single,Bachelor,83485,15686,Social Media,Loyalty Program,0,2019-12-09,2020-11-26
C1669,Male,54,Married,High School,61163,14901,Phone,Discount,0,2019-12-13,2020-01-24
C1670,Female,35,Single,Master,43720,9171,Phone,Loyalty Program,0,2019-04-06,2019-12-08
C1671,Male,21,Married,Master,42032,3250,Web Ads,New Product,0,2022-07-02,2023-06-12
C1672,Female,43,Married,Bachelor,54139,6471,Email,New Product,0,2022-03-05,2022-09-08
C1673,Female,29,Single,Bachelor,55726,13542,Social Media,Discount,0,2022-06-25,2022-07-16
C1674,Female,57,Married,High School,51491,7617,Phone,Discount,0,2021-06-02,2022-05-28
C1675,Female,41,Married,High School,61927,4479,Web Ads,New Product,0,2020-04-30,2020-12-24
C1676,Male,45,Single,Bachelor,51110,7243,Web Ads,New Product,0,2022-11-26,2023-10-10
C1677,Male,62,Divorced,High School,63813,12086,Phone,Newsletter,0,2020-08-26,2021-05-31
C1678,Male,58,Married,Bachelor,52190,13021,Email,Discount,1,2020-02-16,2020-07-05
C1679,Male,46,Single,Bachelor,69475,7974,Social Media,Discount,1,2020-03-23,2020-12-06
C1680,Female,48,Married,Master,55348,8458,Email,New Product,0,2019-09-04,2019-11-10
C1681,Male,66,Single,Bachelor,78693,17779,Social Media,Newsletter,0,2021-02-08,2021-02-21
C1682,Female,57,Married,Bachelor,69784,8447,Social Media,Discount,0,2020-11-29,2021-08-01
C1683,Female,39,Married,Bachelor,62903,4519,Phone,New Product,0,2020-02-25,2020-08-25
C1684,Female,46,Married,High School,56884,13640,Web Ads,Discount,0,2019-05-04,2020-03-30
C1685,Male,60,Divorced,High School,37214,5496,Phone,New Product,0,2022-07-07,2022-08-21
C1686,Female,39,Married,High School,81203,12225,Social Media,Loyalty Program,0,2022-04-07,2023-01-20
C1687,Female,63,Married,Master,49788,8675,Email,Newsletter,0,2021-07-29,2022-04-01
C1688,Female,38,Single,High School,61360,3111,Web Ads,Discount,1,2021-05-26,2022-03-06
C1689,Female,39,Married,Master,65157,15391,Email,Discount,0,2022-02-08,2022-12-10
C1690,Female,54,Single,PhD,57247,7000,Email,New Product,0,2022-08-06,2023-07-09
C1691,Male,66,Married,Master,80319,10392,Email,Discount,0,2019-01-13,2019-03-21
C1692,Female,21,Married,High School,41679,3535,Social Media,Loyalty Program,0,2022-07-10,2022-08-06
C1693,Male,49,Single,Master,86009,10805,Email,New Product,0,2021-03-10,2021-04-24
C1694,Male,53,Single,High School,70073,14770,Web Ads,Discount,0,2021-11-12,2022-03-30
C1695,Male,41,Single,Bachelor,56303,11823,Web Ads,Loyalty Program,0,2021-08-02,2021-08-12
C1696,Male,22,Married,Master,56471,13392,Web Ads,Discount,0,2019-07-19,2019-09-30
C1697,Male,25,Married,Bachelor,26747,3494,Email,Newsletter,0,2022-06-19,2022-08-29
C1698,Male,34,Married,Bachelor,47276,9064,Web Ads,Loyalty Program,0,2022-06-16,2023-05-22
C1699,Female,46,Married,High School,54691,8282,Web Ads,Loyalty Program,0,2019-10-30,2020-04-02
C1700,Female,29,Married,Bachelor,62641,13205,Web Ads,Discount,0,2022-04-03,2023-01-09
C1701,Female,28,Single,Bachelor,78893,15187,Phone,Newsletter,0,2021-01-07,2021-02-02
C1702,Male,52,Single,Bachelor,90563,11191,Phone,Loyalty Program,0,2019-06-25,2020-04-09
C1703,Male,51,Married,PhD,64084,7519,Email,Discount,0,2021-11-18,2022-03-05
C1704,Female,67,Married,Master,63084,6339,Web Ads,Discount,0,2020-11-07,2021-07-01
C1705,Male,25,Single,Master,52644,8702,Email,Discount,1,2020-06-18,2021-02-25
C1706,Male,60,Single,Bachelor,34273,8320,Social Media,Newsletter,1,2022-08-10,2023-03-08
C1707,Female,55,Single,Bachelor,50913,4582,Web Ads,Newsletter,0,2020-04-21,2020-10-26
C1708,Male,21,Married,Master,56917,3930,Social Media,Newsletter,0,2020-01-18,2020-10-23
C1709,Female,48,Single,Master,74630,5513,Email,Loyalty Program,0,2020-07-09,2021-03-09
C1710,Female,23,Married,Bachelor,67792,14007,Web Ads,New Product,0,2022-08-12,2022-12-11
C1711,Male,20,Married,High School,63323,7600,Web Ads,Discount,0,2019-11-30,2020-02-13
C1712,Male,38,Single,High School,51287,4865,Email,Discount,0,2022-06-25,2023-06-07
C1713,Female,45,Divorced,Bachelor,30268,3649,Web Ads,Discount,0,2022-06-18,2023-06-11
C1714,Female,44,Married,Bachelor,31173,5582,Social Media,New Product,0,2022-02-03,2022-10-15
C1715,Male,29,Married,Master,35043,5584,Social Media,Newsletter,1,2021-06-16,2022-02-25
C1716,Female,34,Married,High School,55619,11052,Email,Newsletter,0,2021-07-19,2021-10-08
C1717,Male,41,Married,High School,74910,8825,Email,Discount,0,2020-11-15,2021-01-12
C1718,Female,70,Married,Bachelor,74505,10460,Email,Loyalty Program,0,2020-07-14,2021-07-04
C1719,Female,67,Married,Bachelor,71905,5061,Email,New Product,0,2019-05-03,2019-11-18
C1720,Male,40,Single,High School,52273,3377,Web Ads,New Product,0,2021-11-24,2022-09-22
C1721,Male,41,Single,Bachelor,77163,10991,Phone,Loyalty Program,0,2020-09-09,2021-03-14
C1722,Male,55,Single,Bachelor,46033,5078,Web Ads,Discount,0,2021-09-14,2022-03-03
C1723,Male,53,Single,Master,72800,12562,Phone,Newsletter,0,2021-04-19,2021-09-25
C1724,Male,49,Single,Bachelor,34881,2044,Email,Loyalty Program,0,2020-02-20,2020-05-09
C1725,Female,44,Single,Bachelor,42343,3148,Web Ads,Loyalty Program,0,2020-12-08,2021-01-19
C1726,Male,64,Married,Bachelor,84789,18911,Web Ads,Discount,0,2020-09-28,2021-07-18
C1727,Female,47,Married,Master,56942,9296,Social Media,Discount,0,2022-09-12,2023-08-31
C1728,Female,20,Divorced,High School,49785,9579,Email,Discount,0,2022-08-11,2023-05-07
C1729,Female,68,Married,Master,76541,16716,Phone,Loyalty Program,0,2022-12-26,2023-11-22
C1730,Female,64,Married,Bachelor,78260,11172,Phone,Newsletter,0,2019-12-13,2020-03-08
C1731,Male,23,Married,Master,53500,10818,Web Ads,New Product,0,2019-02-06,2019-06-05
C1732,Female,26,Married,Master,64176,9941,Email,Loyalty Program,0,2020-05-26,2021-04-05
C1733,Female,68,Single,Bachelor,62053,5867,Email,New Product,0,2021-04-28,2021-09-23
C1734,Male,28,Divorced,Bachelor,20000,2350,Social Media,Discount,0,2020-06-18,2020-08-01
C1735,Male,55,Married,High School,39062,5783,Social Media,Loyalty Program,1,2021-06-28,2022-02-27
C1736,Female,38,Married,Master,74133,8404,Email,Loyalty Program,0,2021-02-11,2022-01-16
C1737,Male,20,Single,Bachelor,47510,5563,Social Media,Discount,0,2020-10-25,2021-05-22
C1738,Male,29,Single,Bachelor,67947,7982,Social Media,Discount,0,2021-11-07,2022-10-07
C1739,Male,55,Married,Master,63945,4768,Phone,New Product,1,2019-01-27,2019-07-06
C1740,Male,28,Married,Master,78231,5235,Social Media,Discount,1,2020-06-19,2020-08-01
